"Veth, Cornelia",2
Wadebridge,2
Ochre porcelain  ,2
Piano,2
"Builth Wells, Pencerrig",2
"Zürich, Kunsthaus",6
hold,2
Superman,2
Ramsey Island,2
Tel Aviv-Yafo,2
Marina Grande,3
Addis Ababa,2
Grampian Mountains,2
swamp,2
"John, Romilly",2
La Turbie,2
"Orpen, William, Sir",2
Arezzo - non specific,2
Kolobrzeg,2
"Frowick, Roy Halston",2
Sessa Aurunca,2
Santa Barbara,3
"Cesena, Rocca Malatestiana",3
Severn Estuary,2
morse code,2
Hohenlinden,4
Bolivian,4
"Kiel, Schloss",2
Cassis,2
curriculum vitae,2
kippa,2
Putney,3
paperweight,2
Dungeness,2
"Boniface, J.X., pseudonym Saintine, X.B., 'Picciola'",2
Canteleu,2
"Highmore, Joseph",3
fig leaf,2
Iseult,2
"Miles, Sylvia",2
gout,2
Hood Hill,2
Camelford,2
Suez,2
Blümlisalp,2
"Cleves, Städtisches Museum",4
measuring tape,2
Galisteo,2
"Macpherson, James, 'Fingal'",2
"Suggia, Guilhermina",2
Otrano,2
"Evreux, Church of Notre-Dame",2
"Waltham Cross, Waltham Cross",4
"Bisham, All Saints Church",4
"Braque, Georges",2
Goldrill Beck,2
"dog, Jack Russell Terrier",2
Nereid,2
Gormire Lake,2
"Rome, Galleria Santoro, 54a Via Margutta",2
skate board,2
Torre Salaria,2
Cast iron,3
Ulverston,3
"Rhodes, Cecil John",3
"More, Thomas, Sir",2
"Duncan, Robert",3
Isigny sur Mer,2
propaganda,2
Rosenlaui Glacier,2
mosquito,2
"Symons, Arthur William",3
"Burne-Jones, Edward",4
"Chantrey, Francis, Sir",2
Romulus and Remus,3
"Framlingham, Framlingham Castle",2
ice lolly,2
"Cortes, Hernando",2
"Howard, John",3
"dog, St Bernard",2
"Paris, Châtelet Fountain",10
"French Indo-China, conflict c.1945-54",2
dummy,2
Caliban,2
birdsong,2
"Fitzrovia, Fitzroy Street",4
"Descartes, René",2
"Bothal, St Andrew's Church",3
eyebrow,2
programme,2
can opener,2
"Lennon, John",2
"Norwich, Norwich Cathedral",6
Sahara,2
Carter,2
"6 works on paper, photographs, ink and printed papers",6
"Boughton-Leigh, Chloë",2
"Ostend, fall, Oct 1914",2
Straits of Messina,2
Rezzonico,2
"Duveen, Joseph, Sir",2
"Defoe, Daniel, 'Robinson Crusoe'",2
Auto-Destructive art,2
Rastafarianism,3
Roussy-le-Village,2
Plutus,2
Christian congregation - sheep,8
Metal on paper,6
St Joachim,2
"Auerbach, Frank",2
Chalfont Common,3
Regional,2
"Fields, W.C.",2
German folklore,2
"Percy, Lucy",3
Glencoe,2
Cauldron Snout,2
Oceania,2
Contamines,3
badminton,2
beam,2
Padstow,2
opera house,2
"Abingdon, Bath Street, Lacy's Court",3
"Housman, Laurence, 'The Blue Moon'",2
Santa Margherita,4
Bristenstock,2
"Walter, Marie-Thérèse",3
"book, Melville, Herman, 'The Piazza Tales'",6
Tahiti,2
Jambes,3
"Pavlova, Anna",2
Saône valley,2
"Donnington, Donnington Castle",2
"Keaton, Buster",2
Amazon basin,2
"Dumouchel, Albert",2
"Ritson, Joseph, 'The Caledonian Muse'",2
Kapuzinerberg,2
Capo d'Orso,2
"Psalms, 104",11
lich-gate,2
Hector,2
"Johns, Jasper",2
"Treis, St John the Baptist's Church",2
Haywood,2
Carbon paper tracing and watercolour on paper,5
"Falklands War, 1982",2
"Wigmore, Wigmore Castle",2
"Kelsey, Marguerite",2
trailer,2
Mowbray Castle,2
Mussoorie,2
"Lenin, Vladimir Ilich",2
5 foil embossed prints on paper,3
Tiresias,2
aureole,2
"Coker, Nicholas",2
Dye-transfer on paper mounted onto board,2
tongs,2
Granite,2
"Benjamin, Walter",3
"Livy, 'Ab Urbe Condita'",2
sugar,2
Dunfermline,2
"Parma, Parma Cathedral",2
"Yeats, William Butler",6
vanity - mirror and mask,3
"16 hand-coloured photographs, gelatin silver print on paper on board",3
Frankenstein's Monster,2
Witherslack,2
mischievousness,2
Reuss valley,2
"Andrews, Michael",4
"Shaw, George Bernard",3
"Wood, metal, plastic, leather, textile and paper",18
cheering,2
"Quinn, Marc",2
"Van Ostade, Adriaen",2
"film: Cooper, Merian C., 'King Kong'",2
alcoholism,2
common groundsel,3
"opera: Gay, John, 'The Beggar's Opera'",2
iconoclasm,2
"death: Sir Thomas Lawrence, funeral, 21 Jan 1830",6
Jimmy Paulette,2
"Ink, crayon and watercolour on paper",5
garage,2
Alhambra,3
Montigny,2
Capel-y-ffin,2
"Ridge, Elizabeth",2
"Spa, Pouhon Pierre Le Grand",2
"Leger, Fernand",2
"de Lima e Silva, Luís Alves, Duque de Caxias",2
casino,2
Aiguille du Dru,9
Varzo,2
jumping,2
corkscrew,2
'The Life and Death of King John',2
"Pedro I, Emperor of Brazil",4
"Glass paint, oil stick, charcoal, graphite, adhesive and lacquer on paper",2
"Wars of the Roses, 1455-85",2
wind tunnel,2
"Nepi, Monastery of S. Bernardo",2
"Schnabel, Julian",2
"Pollock, Baron",7
drip,2
Enitharmon,2
Pont Aberglaslyn,2
Gwynedd,2
"Hunt, William Holman",7
boules,2
Gebhardsberg,2
"Tate, Henry, Bt",2
Worthbarrow Bay,2
empress,2
John's Gospel,2
Montecelio,4
"Edward III, King",8
"Russell, Walter",6
magic circle,2
igloo,2
"Mill, John Stuart",2
limpet,3
sealing wax,2
Galley Hill,2
"Plympton, Saltram",5
Polyurethane rubber,4
Heathrow Airport,2
umbilical cord,2
Caldicot Castle,2
disbelief,2
Walnut,2
Leigh Woods,2
Wax on wooden base,4
"Joscelyne, Madeleine",2
Red Wharf Bay,2
Frankenmarkt,2
Dovedale,2
"Bray, Jesus Hospital",2
Paper,2
"Hitchens, Mollie",4
Buffalora,2
"Belgravia, Lowndes Street",3
"Marylebone, Queen Anne Street West 47",3
jiu-jitsu,2
"1 Kings, chapter 3",6
"Domenichino, painting, 'Hercules and Achelous'",4
discus,2
slug,2
settle,2
Aix-en-Provence - non-specific,3
Ringmore,4
"Rome, Nymphaeum of Alexander Severus",2
"Blantyre, Blantyre Abbey",2
"Gauguin, Paul",2
Temple Island,3
"Torres, Juan José, General",2
baker,3
holster,2
sandwich,2
Dracula,2
Queenborough,2
puma,2
"Shelley, Mary, 'Frankenstein'",2
boxing glove,2
"Forli, Rocca di Caterina Sforza",2
"Forrest, Nina Euphemia",2
"Borrow, George, 'Lavengro'",2
coronation robes,2
Midas,2
"Smyth, Mary",3
male sexual organs - arrow,6
curiosity,2
yew,2
Portuguese text,2
"Lamb, Nina Euphemia",2
Brodenbach,2
Berg,4
"USA, Wyoming",2
Arcueil,2
Ponte Tresa,2
Saddle Rocks,3
poker,2
"Percy, T., 'Reliques of Ancient English Poetry'",2
Glen Urquhart,2
Simeon,2
Callisto,2
tobacconist,3
barometer,2
Gertler,3
"Wale, Samuel",2
"Limehouse, St Anne's Church",2
Medea,2
"Holywell, St Winefride's Well",2
"Tennant, Eveleen",5
bell jar,2
Enkirch,2
"Whelan, Ellen",2
3 books,2
Cowley,2
altar server,2
Dunvegan Castle,2
magnifying glass,2
Pulborough,2
comic strip hero,2
Bolton,3
Kintyre,2
"Langdon, Harry",2
Mistress Page,3
phoenix,2
"Capua, Ponte Romano",3
Eze,2
Farningham,2
lotus,2
"Paris, Quai du Louvre",6
four horsemen of the Apocalypse,2
"Turin, Piazza Castello",7
"Faithfull, Marianne",2
Ripon - non specific,2
Esslingen,3
Hounslow,4
"Oil, ballpoint pen and enamel on paper",2
Ybbs,2
"Nicholson, Nancy",9
"Kuboki, Hiroyuki",2
admiration,2
"Resende, Military Academy",2
Lehmen,2
Achilles,2
Abakan,2
dentures,2
elm,2
droplet,2
"Culloden, Battle, 16 Apr 1746",4
"Hanbury, RAF Fauld",2
Freud,2
"Barnard, Dorothy",5
Sharpeville,2
"Bilton, Bilton Hall",2
trout,2
penknife,2
crushed,2
Prospero,3
sneezing,2
Bosham,2
"Laurel, Stan",2
"Watts, George Frederic",2
needle,2
Loch Kinardochy,3
Dalston Junction,2
Nervi,2
Shiant Islands,2
vaulting box,2
"Kalkar, Städtisches Museum",2
flatulence,2
waiting room,2
"Northleach, St Peter and St Paul's Church",2
"Gaitskell, Hugh",2
condescension,2
"Nelson, Horatio, Viscount",2
"Chatterton, Thomas",2
straitjacket,2
"dog, dalmation",3
Besigheim,2
Stanway,3
button,3
Neue Sachlichkeit,2
howling,2
"d'Enghien, Louis-Antoine-Henri de Bourbon-Condé, duc",2
Visé,2
"Gilpin, Sawrey",2
"Ink, correction fluid and watercolour on paper",2
Aguilles,2
Goofy,2
"Mark, chapter 10",6
Eurydice,2
picador,2
Meadle,2
Saint-Vaast-la-Hougue,2
"Charlton, Daphne",3
"Morgex, Castle of Châtelard",2
"Davy, Eustatia",2
sea horse,2
"Ink, acrylic paint and graphite on paper",3
Neef,2
"Creeley, Robert",2
Leviathan,2
calculator,2
Rannariedl Castle,2
Sant'Agata,2
Orford Ness,2
Sainte-Adresse,3
avalanche,2
"Fleming, Ian",2
"Siddons, Sarah",3
Kennet and Avon Canal,2
Niagara Falls,2
Sychnant Pass,2
"Wood, plastic and metal",10
"Herold, Georg",2
"Antony and Cleopatra, circa 40-30 BC",2
Zandvoort,2
barrage balloon,2
Llandowror,2
Lloyd's Building,2
Maltman,3
treason,2
Ersheimer Chapel,2
"Day, William",2
"Smythies, R.H. Raymond, Major",2
Ecclesiastes 12,4
Druidenstein,2
St Matthew,4
Ridley,3
Varenna,2
Sachsenhausen,3
Cléry-Saint-André,2
Capel Curig,3
Waterhead,2
Farne Islands,2
Thales of Miletus,2
Savoy Chapel,4
coma,2
Beachley,2
Commercial paint on plywood,4
Bude Bay,2
doily,2
"Wood, nylon and motor",3
Artists' Benevolent Society members,2
thunderbolt,2
"Bromley-by-Bow, Gillender Street 30, ACME studios",2
"Munro, Alexander",3
Grinton,4
Falls of Bruar,2
socialism - bees,2
Mary,2
"Australia, Victoria",2
Walenstadt,2
tea caddy,2
"Akenside, Mark, 'Hymn to the Naiads'",2
"'Discobolus Preparing for a Throw', sculpture",3
Alderney,2
Woodblock and screenprint on paper,4
St Vincent's Rocks,2
"Wilkie, David, Sir",3
pendant,2
"nursery rhyme, 'What Are Little Girls Made Of?'",8
propeller,2
Birnam,2
sea-sickness,2
'Othello',2
Broadford Bay,3
Chesil Beach,2
"Great Torrington, Great Torrington Castle",2
"Gilman, Irene Beatrice",6
Trooping the Colour,2
blind man's buff,2
Kurdish,3
"Augsburg, Maximilianstrasse",4
Simon of Cyrene,2
magnolia,2
Bluebeard,2
Aeschines,2
"della Porta, Guglielmo, sculpture, 'Monument to Paul III'",2
"Barber, Francis",2
Elm on plywood base,2
dance studio,2
"Immendorff, Jörg",2
vandalism,2
Knockholt,2
rattle,2
Ethiopian,4
East Anglia,2
"Cibulka, Heinz",2
Aldborough - non specific,3
Rotherham,5
"Finlay, Ian Hamilton",2
Linotype on paper,2
"Borgia, Lucretia",2
Leadenhall Market,2
lathe,2
Quint,2
Bormio,2
"Grantham, St Wulfram's Church",2
Porth Curno,2
"Luton, Luton Park",2
"Strang, William",2
Tlos,2
Eris,2
"Slapkins, Joseph, Rev.",2
"Wilding, Alexa",2
"Nuthall, Thomas",2
"Saqqa, Kulthum",2
Petticoat Lane Market,2
"Swift, Jonathan, 'Gulliver's Travels'",2
Velletri,2
St Aldegund,2
Dead Sea,2
Eschweiler,2
"Wood, oil paint and glass",2
Forte Sangallo,2
"Hovik, Heni-Onstad Kuntsenter,",2
pilchard,2
"boat, ferry",3
Forres,2
"Apeldoorn, Van Reekum Museum",2
"Coffee, graphite and ink on paper",3
Finland,2
buddleia,2
Morlais Castle,2
"Ovid's exile from Rome, 8 AD",2
"Guérin, Pierre-Narcisse, painting, 'The Return of Marcus Sextus'",2
"Newark-on-Trent, Newark Castle",2
"Hitchcock, Alfred, Sir",2
coyote,2
Evreux - non-specific,2
"John, Gwen",4
Fleet Prison,2
transience - flower,6
Merano,2
"Roque, Jacqueline",2
"Thackeray, William Makepeace, 'The Adventures of Philip ...'",3
"Fairhurst, Angus",2
Assos,2
"Whitehall, Banqueting House",4
peahen,2
Moselkern,2
syringe,2
crank,2
Teesdale,2
Cecil Sharp House,2
"Cibber, Colley, 'Damon and Phillida'",3
"Dean, James",2
"Rome, Aqueduct of Nero",3
Chryseis / Cressida,2
"Vernet, Claude-Joseph",2
Stock Gill,2
Helen of Troy,2
"Myers, Eveleen",3
Montes Corniculani,2
Woolwich - non-specific,3
Thyrsis,2
Boyne Castle,2
harpoon,2
"Karlsruhe, Prinz Max Palais, Städtische Galerie",2
"Marx, Julius Henry, 'Groucho'",2
"Viola, Roberto Eduardo",2
napkin,2
"Wilson-Young, Hylda",2
Cheviot Hills,2
hearse,2
"Weiner, Lawrence",2
"Anspach, Elizabeth, Countess of Craven, Margravine of",2
division,2
"Marx, Karl",2
Pied Piper,2
Prince Hal,2
"Kingsley, Alice",4
Rats & Star,2
Homer,2
midwife,2
Neptune's Grotto,2
"Edward, Prince of Wales, 'Black Prince'",2
Serra Pelada gold mine,2
"Hunter, Mary",3
Rheineck,2
stigmata,2
Mulchelney,2
Ashington,2
Celtic mythology,3
Porthmadog,2
"Nîmes, Jardin de la Fontaine",3
"St Margaret's at Cliffe, St Margaret's Church",3
Lubumbashi,2
Faust,2
Canvas,4
Eildon Hills,2
"Bridges, Mary Ann",12
surgical instrument,2
Chandigarh,2
"Salford, Ordsall Lane",5
Holyhead Mountain,3
"Stuart, Gilbert",4
mortuary,2
"Grod, Caspar Maria",2
Plywood and paint,7
Humpty Dumpty,2
"Jersey, Battle, 6 Jan 1781",2
linoleum,2
Mynydd Mawr,3
clothes peg,4
pharmacology,3
"ship, dredger",2
"Enamelac paint on fibreglass, aluminium and wood",2
Demosthenes,2
"Barry, James",3
"Goldin, Nan",2
"Brancusi, Constantin,sculpture,  'Endless Column'",4
Cock Lake,2
Goldielands Tower,2
loyalty,4
"Pissarro, Camille",7
mold,4
Parnay,2
"book, Jepson, Edgar, 'Man, Woman and Sin'",2
"Peirson, Francis, Major",2
"Bingen, Rochus Chapel",2
Felsenburg Neurathen,2
"Autun, Porte d'Arroux / Porta Senonica",2
"Tours, Abbey of Marmoutier",2
identity card,2
"Burnley, Towneley Hall",2
Horse Guards Parade,2
Joigny,2
Egna,2
Vuillard,3
abacus,2
Orestes,2
Sheriff Muir,3
Helios,2
"'Ilioneus', sculpture",2
Saudi Arabia,2
"Schaechtele, Akim",2
"India, Maharashtra",3
"Foord, Tryphena",2
"Edwards, Edwin",5
"Watteau, Antoine",8
"Reims, Notre-Dame Cathedral",2
Belforte del Chienti,2
pixelation,2
Lelant,2
silverware,2
"Polybius, 'Histories'",2
Clemenskapelle,3
"Staller, Illona, 'La Cicciolina'",2
osprey,2
Clegyr-Boia,2
'Measure for Measure',2
Auvers-sur-Oise,2
lawnmower,2
Grandcamp,2
"Paris, Ace Gallery",5
Wehlen,2
St Jerome,2
thimble,2
"Glastonbury, Glastonbury Abbey",6
Pangbourne,2
navigation chart,4
"Habsburg, Habsburg Castle",4
"Thurso, Sinclair Castle",2
Wellhorn,2
sexually transmitted disease,2
"Granton, Granton Castle",2
Cerberus,2
frankfurter,2
"Dismoor, Jessie",2
"Editha, Queen",2
Oothoon,2
cicada,2
"Mola, Pier Francesco, painting, 'Erminia, Guarding her Flock, Carving Tancred's Name on a Tree'",7
Byam Shaw School of Art,2
The Beatles,3
"Watkins, Vernon",2
"Van Dyck, Anthony, painting, 'Venus at the Forge of Vulcan'",9
"Getlinger, Fritz, photograph",2
"Seaton Delaval, Seaton Delaval Hall",2
Meung-sur-Loire,2
"Walpurgis Night, 1 May",2
Kessler family,2
Polyester resin,7
"Mitchell, Eric",3
Cimon,2
rhododendron,2
"Burden, Jane",2
"Riphahn, William",2
Wemyss Castle,2
Parkgate,2
North Foreland Lighthouse,2
"Turin, St Giovanni",2
neck,2
"film: Warhol, Andy, 'Empire'",27
Faith,2
"High Wycombe, Wycombe Abbey",2
"Oil, watercolour and ink on paper",2
Mariana,2
Lime Grove,2
"dog, corgi",3
"Paris, Saint-Denis",2
"Pitt, William",2
Hasli valley,2
homunculus,2
Thetis,2
kangaroo,2
"dell'Acqua, Carolina",2
Flekkefjord,2
Delphi - non-specific,2
Brindisi,2
Jed Water,2
"McLean, Bruce",2
sphinx,2
Cyprus,2
Anchises,2
"Brunswick, Lessingplatz 12 , Haus Salve Hospes",5
"Maris, Stella",2
"Boyce, Sonia",2
Bottom,2
pin board,2
Supremetism,2
Vicenza - non-specific,3
Good and Evil - fighting angels,3
wicket,2
zip,2
"Hoadly, Benjamin, Bishop",4
golliwog,2
"Mysore War, 1798-9",2
St Eulalia,2
birth - angel,2
"Hahn, Christine",2
"'Dying Gladiator', sculpture",4
Martigues,2
Eltville,2
"Israeli invasion of Lebanon, 1982",2
Saqqakhaneh,2
"Amberley, Amberley Castle",2
Binger Loch,2
burdock,2
Banknote and transfer lettering mounted on paper,3
Twizel Castle,2
Moray Firth,2
"film: Paolozzi, Eduardo, Sir, 'History of Nothing'",4
Moselweiss,2
Caledonian Canal,2
Witton-le-Wear,2
jaguar,2
"Stoker, Bram, 'Dracula'",2
Scilly Isles,2
"Paris, Marché aux Fleurs",4
Epinay-sur-Seine,2
"Huy, Castle of Beaufort",2
"Cumberland, Elizabeth",7
Pesaro,2
"book, Miller, Clyde, 'Summer Dancers'",5
truncheon,2
Solihull - non specific,3
confinement - birdcage,2
Loch Broom,2
Smithfield,5
Embankment - non-specific,4
Plain of Paestum,3
pink,2
trapeze,2
"Eyck, Jan Van, painting, 'The Arnolfini Portrait'",2
"Southwell, Southwell Minster",2
soap,2
"Bowery, Leigh",2
Angelina,2
Maldon,2
Riol,2
Les Abeilles,2
"Klophaus, Ute, photograph",2
Messina - non-specific,3
top,2
Cleopatra,2
Miriam,2
Yvoir,2
Redcar and Cleveland,2
Vattetot-sous-Beaumont,2
Theotormon,2
"Lawrence, Thomas Edward, Colonel, 'of Arabia'",5
"'Temeraire', decommissioning, Sep 1838",2
Cast material,2
Alum Bay,2
Belgian,2
Etretât,2
"'Vatican Meleager', sculpture",2
femme fatale,2
petrol can,4
"Gosse, Irene, 'A Florilege Chosen from the Old Herbals'",2
Meathop,2
Shetland,2
Treponti,2
"Margam, Margam Abbey",2
sociology,3
Hurdwar,2
Dives and Lazarus,2
icon,2
barman / barmaid,2
Mount of Olives,2
hairdryer,2
Asmannshausen,2
Ile de la Barthelasse,3
"John Paul II, Pope",2
Middlesbrough,2
Sinai Peninsula,2
Le Brévent,2
oil refinery,2
hazel,2
cabin,2
Salcombe,3
Book,3
Pine,2
Laocoön,2
River Blackwater,2
Carn Greeb,3
"Bataille, Georges",4
harmony - music,3
strike,3
electronics,2
"album cover, Rats & Star, 'Soul Vacation'",2
Dionysus,2
Fairfield,3
Spiez,2
Bronze and stone; with Jamie Sargeant,5
chieftain,3
Kalydon,2
silo,2
marriage - orange tree,4
Lake Bassenthwaite,2
Sparta,2
Savoie,2
Marengo,2
Duddon Sands,2
Nick,2
"Pirna, Marienkirche",2
White Castle,2
marbles,3
"Dahn, Walter",2
New Forest,2
lamplighting,2
"Derain, André",4
Greenock,2
"Camp, Jeffrey",2
Belle Isle,2
"Sargent, John Singer",4
meditation,2
"Lucknow, Relief, 1857",4
Clifton Hampden,2
chimpanzee,2
"Warton, Joseph",2
St Sunday Crag,2
"Biebrich, Schloss Biebrich",2
Ho Chi Minh,2
Kedron Valley,2
keyhole,2
"Maugham, William Somerset",2
knot,2
cockfighting,2
Campo Elisio,2
"Graz, Uhrturm",2
Behemoth,2
"Souzay-Champigny, Chateau de Souzay",3
Middleton in Teesdale,2
Sappho,2
Hoëgne valley,2
Afon Honddu,2
Janus,2
Bozouls,2
Reggio,2
dame,2
Python,2
"Carjat, Étienne, photograph, 'Charles Baudelaire'",2
"Lichtenstein, Roy, print",5
shaving brush,3
Bangor,2
hypothermia,2
Rachel,2
"Weight, Carel",2
San Quirico d'Orcia,2
Formia - non specific,2
Lake Piediluco,2
Lay,2
"Rome, Esquiline Hill",2
Clitheroe - non-specific,4
"Tashiro, Masashi",2
Agony in the Garden,2
Sète,2
Tillington - non-specific,3
"Bowyer, Robert, 'History of England'",2
"McCarthy, Paul",6
"Plutarch, 'Parallel Lives'",2
Kirby Hill,2
"Bardot, Brigitte",2
Löf,2
hopscotch,2
"West Calder, Five Sisters Bing",2
hydrangea,3
Pluto,2
V&A Museum,2
"Wonnacott, John",2
"Sevenoaks, Knole",3
metal cutter,2
Sisyphus,2
"Knewstub, Alice",3
Old Wardour Castle,2
"5 photographs, colour, on paper",5
oracle,2
anatomical model,3
"music: Debussy, Claude Achille, 'Cathédrale Engloutie'",2
Andes,2
"Baedeker Raids, Apr 1942",2
"Meersbuch, Ilverich",2
"Wood, wool, metal and hemp cord",3
animal - non-specific,2
Shylock,2
Llyn Tegid / Bala Lake,2
"Hay-on-Wye, Hay Castle",3
Neo-Geo,2
Cadenabbia,2
"Quarracino, Antonio, Cardinal",2
"Nile, Battle, 1 Aug 1798",2
Leeds and Liverpool Canal,2
Marsbach Castle,2
auction room,2
"Saunders, Helen",3
Cerne Abbas,2
"Cooke, Jean",2
deckchair,2
"Hague, The",2
"film: Morrissey, Paul, 'Heat'",2
Laleham,4
Tape and paint on hardboard,2
"Wolvercote, Godstow Nunnery",2
Plato,2
Civil Defence,2
Dakar,2
Lambeth - non-specific,2
laziness,2
Hafod,2
Brünhilde,2
"Canetti, Elias, 'Crowds and Power'",3
Wigmore - non-specific,2
"10 sheets of printed paper, paper cover and detachable plastic grip",7
hot dog,2
"Glazebrook, Mark",2
"d'Abernon, Edgar Vincent, Viscount",2
Wynch Bridge,2
Lot,2
"Kerr, Mary Johanna 'Mollie/Molly''",2
Storey,2
Savona,2
hide and seek,2
"Berkeley, St Mary's Church",7
"USA, Iowa",2
guard,2
Groesbeck Spring,2
Chamonix,2
Abu Qir Bay,2
lollipop,2
Montagne Sainte-Victoire,3
Letchworth,4
"Sansom, Philip",2
sheriff,2
"Turk, Gavin",2
Ossaia,2
"'Laocoön', sculpture",2
Paddington - non-specific,3
Minturnae,2
"Rutherston, Albert",2
Kew - non-specific,3
"New Bond Street, Dering Street 23, Anthony d'Offay gallery",2
"Caen, Abbey of St Etienne",2
"Mathias, Robert",2
"Gill, Eric",6
sporran,2
Long Mountain,2
Colgong,2
"Goodrich, Goodrich Castle",2
"Polk, Brigid",2
Paint and ink on fabric on card,5
Trévoux,2
Porlock,3
Oberspay,2
"Caen, Church of St Peter",4
"Turin, Basilica di Superga",2
"Great Malvern, Great Malvern Priory",2
Nestor,2
"Uffington, White Horse",2
Penlee Point,2
"Alfred the Great, King",2
stabbed,2
aviary,2
"Pasternak, Josephine",5
Hungerford Bridge,3
"Ulm, Fischergasse 2, Galerie Cuenca",2
"'Bacchus of Sansovino', sculpture",2
"Greece, Cyclades, Paros",3
